"ObjectID","Meter Number","Status","Pay By Cell Number","Meter_Hours","Parking_Facility_Name","Facility","Borough","On_Street","Side_of_Street","From_Street","To_Street","Latitude","Longitude","X","Y","Location"
"7206","1263111","Inactive","103193","3HR Com Mon-Sat 1000-1500",,"On Street","Manhattan","2 AVENUE","E","EAST 60 STREET","EAST 61 STREET","40.76161114029","-73.96346527129","994,371.017475635","216,754.313260227","POINT (-73.9634652712856 40.7616111402921)"
"5239","1443065","Active","106090","3HR Com Mon-Fri 1000-1900 / 2HR Pas Sat 1000-1900",,"On Street","Manhattan","EAST 37 STREET","S","PARK AVENUE","LEXINGTON AVENUE","40.74872382982","-73.97944774924","989,944.580134302","212,057.604805887","POINT (-73.9794477492424 40.748723829823)"
"1535","1264955","Active","109223","3HR Com Mon-Sat 0700-1900",,"On Street","Manhattan","2 AVENUE","E","EAST 77 STREET","EAST 78 STREET","40.77226414305","-73.95571201186","996,516.898354471","220,636.545325145","POINT (-73.9557120118639 40.7722641430485)"
"1795","4293115","Active","426816","2HR Pas Mon-Sat 0830-1900",,"On Street","Queens","101 AVENUE","S","108 STREET","109 STREET","40.68743845257","-73.83462868791","1,030,112.90694971","189,772.088681474","POINT (-73.8346286879101 40.6874384525714)"
"10296","3029749","Active","330881","2HR Pas Mon-Sat 0800-1900",,"On Street","Brooklyn","DEAN STREET","S","4 AVENUE","5 AVENUE","40.68287124092","-73.97863895084","990,174.531117976","188,065.551740229","POINT (-73.9786389508397 40.6828712409185)"
"15079","3593008","Active","321072","2HR Pas Mon-Sat 0830-1900",,"On Street","Brooklyn","AVENUE D","N","ALBANY AVENUE","EAST 42 STREET","40.6416902014","-73.93748128924","1,001,600.40032655","173,067.612576067","POINT (-73.9374812892372 40.6416902014032)"
"6336","4283063","Active","443707","2HR Pas Mon-Sat 0900-2200",,"On Street","Queens","CROCHERON AVENUE","N","161 STREET","162 STREET","40.76256516635","-73.80389853","1,038,574.10328189","217,160.5926314","POINT (-73.8038985300001 40.7625651663542)"
"1018","4433060","Active","447114","2HR Pas Mon-Sat 0900-1900",,"On Street","Queens","UNION TURNPIKE","N","153 STREET","154 STREET","40.71969897615","-73.81018843531","1,036,865.51516363","201,539.27643314","POINT (-73.8101884353095 40.7196989761487)"
"1954","4313061","Active","457487","2HR Pas Mon-Sat 0900-1900",,"On Street","Queens","JAMAICA AVENUE","S","91 STREET","92 STREET","40.69305977571","-73.85363249948","1,024,839.10778606","191,810.72043097","POINT (-73.8536324994818 40.6930597757084)"
"6996","4391231","Active","400838","2HR Pas Mon-Sat 0830-1900",,"On Street","Queens","NORTHERN BOULEVARD","N","82 STREET","83 STREET","40.75572052127","-73.88475141813","1,016,179.5040423","214,627.061937317","POINT (-73.8847514181275 40.7557205212686)"
"7963","3353031","Active","306592","2HR Pas 0900-1900 Mon-Thur / 4HR Pas 0900-1900 Fri",,"On Street","Brooklyn","PARK AVENUE","S","SPENCER STREET","WALWORTH STREET","40.69689601976","-73.95513064888","996,691.989539728","193,177.653392643","POINT (-73.9551306488796 40.6968960197574)"
"14754","4181648","Active","415540","2HR Pas Mon-Sat 0800-1900",,"On Street","Queens","31 STREET","E","DITMARS BOULEVARD","23 AVENUE","40.77460125375","-73.91242746906","1,008,505.00790839","221,497.056071311","POINT (-73.912427469059 40.7746012537476)"
"5674","4072213","Active","415801","2HR Pas Mon-Sat 0800-1900",,"On Street","Queens","BROADWAY","S","41 STREET","42 STREET","40.75836154344","-73.91784318599","1,007,010.56371881","215,578.941595227","POINT (-73.9178431859878 40.7583615434397)"
"6154","1264956","Inactive","112627","2HR Pas Mon-Fri 1000-1400, Sat 0900-1900",,"On Street","Manhattan","2 AVENUE","W","EAST 77 STREET","EAST 78 STREET","40.77242568425","-73.95584325406","996,480.51719363","220,695.381821647","POINT (-73.955843254055 40.7724256842465)"
"7250","1193027","Active","110194","3HR Com Mon-Fri 0830-1300 / 2HR Pas Mon-Fri 1300-1900 / 2HR Pas Sat 0900-1900",,"On Street","Manhattan","LEXINGTON AVENUE","W","EAST 74 STREET","EAST 75 STREET","40.77222827549","-73.96099487715","995,053.654889882","220,622.781901225","POINT (-73.9609948771492 40.7722282754916)"
"15212","3103018","Active","310230","2HR Pas Mon-Sat 0800-1900",,"On Street","Brooklyn","18 AVENUE","E","61 STREET","62 STREET","40.62122454364","-73.98795284245","987,594.392905548","165,605.463458389","POINT (-73.9879528424465 40.6212245436409)"
"4513","1023027","Active","106539","2HR Pas Mon-Sat 0900-1900",,"On Street","Manhattan","DELANCEY STREET","S","BOWERY","CHRYSTIE STREET","40.71999311418","-73.99348202784","986,056.76671572","201,589.501726389","POINT (-73.9934820278439 40.7199931141846)"
"2686","1433712","Active","102114","3HR Com Mon-Sat 0700-1600",,"On Street","Manhattan","3 AVENUE","W","EAST 49 STREET","EAST 50 STREET","40.75552613817","-73.9711165304","992,252.161805227","214,536.55686897","POINT (-73.9711165303988 40.7555261381681)"
"5007","1273090","Active","111174","2HR Pas Mon-Sat 0900-1900",,"On Street","Manhattan","LEXINGTON AVENUE","E","EAST 97 STREET","EAST 98 STREET","40.78682350388","-73.95015505021","998,053.048497394","225,941.838848397","POINT (-73.9501550502066 40.7868235038807)"
"9017","1393003","Inactive","114066","2HR Pas Mon-Sat 0900-1900",,"On Street","Manhattan","AMSTERDAM AVENUE","W","WEST 60 STREET","WEST 61 STREET","40.77145566618","-73.98699822964","987,851.277562395","220,339.156484231","POINT (-73.9869982296359 40.7714556661781)"
"5424","3163133","Active","311566","2HR Pas Mon-Sat 0830-1900",,"On Street","Brooklyn","BEDFORD AVENUE","W","PARKSIDE AVENUE","CLARKSON AVENUE","40.65530411012","-73.95640776396","996,345.394432381","178,024.351678312","POINT (-73.9564077639585 40.6553041101192)"
"15482","3113025","Active","301353","2HR Pas 0800-1900 Mon-Thur / 4Hr Pas 0800-1900 Fri",,"On Street","Brooklyn","13 AVENUE","E","44 STREET","45 STREET","40.6374548873","-73.98948856985","987,167.35242106","171,518.556290984","POINT (-73.989488569847 40.6374548873019)"
"7066","2163002","Active","204859","2HR Pas Mon-Sat 0800-1900",,"On Street","Bronx","LANE AVENUE","W","BENSON STREET","LANE AVENUE","40.84095372719","-73.8434367229","1,027,570.18631339","245,698.202878892","POINT (-73.8434367228964 40.8409537271891)"
"4975","4203050","Active","463943","2HR Pas Mon-Sat 0900-1900",,"On Street","Queens","65 STREET","W","38 AVENUE","39 AVENUE","40.74645524991","-73.89888796973","1,012,266.88489905","211,246.590023726","POINT (-73.8988879697285 40.7464552499075)"
"9356","4483141","Active","444552","2HR Pas Mon-Sat 0900-1900",,"On Street","Queens","SUTTER AVENUE","N","LEFFERTS BOULEVARD","120 STREET","40.67420335085","-73.81954858403","1,034,305.04357855","184,958.424752399","POINT (-73.819548584031 40.6742033508482)"
"10987","1433745","Active","102283","3HR Com Mon-Fri 1000-1600",,"On Street","Manhattan","PARK AVENUE","W","EAST 56 STREET","EAST 57 STREET","40.76133377587","-73.97117978831","992,233.94005689","216,652.463070229","POINT (-73.9711797883089 40.7613337758692)"
"14029","1043069","Active","103518","3HR Com Mon-Fri 0700-1900 / 2HR Pas Mon-Fri 1900-2200 / 2HR Pas Sat 0900-2200",,"On Street","Manhattan","2 AVENUE","W","EAST 14 STREET","EAST 15 STREET","40.73271788951","-73.98479035207","988,465.274037808","206,225.83070831","POINT (-73.9847903520701 40.7327178895079)"
"15457","4283082","Active","445026","2HR Pas Mon-Sat 0800-1900",,"On Street","Queens","162 STREET","W","45 AVENUE","46 AVENUE","40.75588978185","-73.80467141829","1,038,365.42095648","214,728.05943872","POINT (-73.804671418285 40.755889781854)"
"1805","3333018","Active","339210","2HR Pas Mon-Sat 0900-1900",,"On Street","Brooklyn","FLATBUSH AVENUE","E","LOTT PLACE","FLATLANDS AVENUE","40.62174618124","-73.93579674038","1,002,073.22746488","165,801.811490893","POINT (-73.9357967403753 40.6217461812439)"
"157","4153028","Active","425529","2HR Pas Mon-Sat 0900-1900",,"On Street","Queens","43 AVENUE","S","23 STREET","24 STREET","40.74944404828","-73.94337911504","999,938.240921214","212,324.405781478","POINT (-73.9433791150379 40.7494440482751)"
"9074","3043009","Active","329471","2HR Pas Mon-Sat 0800-1900",,"On Street","Brooklyn","FLATBUSH AVENUE","W","FENIMORE STREET","HAWTHORNE STREET","40.65755226828","-73.96041641361","995,232.757550061","178,842.890067473","POINT (-73.9604164136087 40.6575522682847)"
"616","1483064","Inactive","116203","3HR Com Mon-Sat 1000-1600",,"On Street","Manhattan","STATE STREET","E","PEARL STREET","BRIDGE STREET","40.70344948909","-74.01432305401","980,278.697235137","195,562.415355399","POINT (-74.0143230540135 40.7034494890908)"
"3863","2243028","Active","209020","2HR Pas Mon-Sat 0900-1900",,"On Street","Bronx","NETHERLAND AVENUE","E","WEST 235 STREET","WEST 236 STREET","40.88602819157","-73.91080201213","1,008,913.87257622","262,094.426319972","POINT (-73.9108020121282 40.8860281915691)"
"8010","3063029","Active","306504","2HR Pas Mon-Sat 0800-1900",,"On Street","Brooklyn","CONEY ISLAND AVENUE","E","AVENUE Z","MANOR COURT","40.58707189554","-73.96020483431","995,303.127159968","153,165.05428414","POINT (-73.9602048343074 40.5870718955434)"
"10127","3153055","Active","317285","2HR Pas 0800-1900 Mon-Thur / 4Hr Pas 0800-1900 Fri",,"On Street","Brooklyn","AVENUE J","S","EAST 13 STREET","EAST 14 STREET","40.62499193489","-73.96259093453","994,634.486764967","166,980.011234224","POINT (-73.9625909345277 40.6249919348916)"
"7918","3383126","Active","318679","2HR Pas Mon-Sat 0900-1900",,"On Street","Brooklyn","GLENWOOD ROAD","S","EAST 59 STREET","RALPH AVENUE","40.63420389794","-73.91914425673","1,006,691.87078664","170,344.315529227","POINT (-73.9191442567327 40.6342038979375)"
"15455","1463015","Inactive","102879","3HR Com Mon-Fri 0600-1400 /2HR Pas Mon-Fri 1400-2400 /2HR Pas Sat 0600-2400",,"On Street","Manhattan","GANSEVOORT STREET","S","9 AVENUE","WASHINGTON STREET","40.7393437939","-74.00740705126","982,197.378765225","208,639.577193141","POINT (-74.007407051259 40.7393437938979)"
"8563","4343133","Inactive","424909","2 HR Pas Mon-Fri 1000-1900 /2 HR Pas Sat 0900-1900",,"On Street","Queens","37 AVENUE","N","37 STREET","NORTHERN BOULEVARD","40.75217472557","-73.92627147139","1,004,677.50572088","213,322.80601564","POINT (-73.9262714713852 40.7521747255698)"
"11057","4353025","Active","403307","2HR Pas Mon-Sat 0900-1900",,"On Street","Queens","69 LANE","E","GRAND AVENUE","57 DRIVE","40.72668054388","-73.8936989042","1,013,713.45254397","204,043.74878639","POINT (-73.8936989041968 40.726680543882)"
"5346","4443170","Active","462111","2HR Pas Mon-Sat 0900-1900",,"On Street","Queens","CROSS BAY BOULEVARD","E","LIBERTY AVENUE","107 AVENUE","40.67938146568","-73.84416059598","1,027,474.62023155","186,831.852764055","POINT (-73.8441605959771 40.6793814656831)"
"6692","4523033","Active","402587","2HR Pas Mon-Sat 0900-1900",,"On Street","Queens","METROPOLITAN AVENUE","N","79 PLACE","80 STREET","40.71332406599","-73.87267747998","1,019,547.02552247","199,185.348726317","POINT (-73.872677479983 40.7133240659855)"
"2896","3423001","Inactive","313629","1HR Pas Mon-Sat 0830-1900",,"On Street","Brooklyn","4 AVENUE","W","62 STREET","63 STREET","40.63960469721","-74.01990792787","978,724.912613049","172,302.24304381","POINT (-74.0199079278746 40.6396046972106)"
"11716","3743015","Active","342848","15HR Pas Mon-Sat 0800-2200","Gowanus Parking Field","Off Street","Brooklyn","GOWANUS EXPRESSWAY","C","GOWANUS EXPRESSWAY EXIT 24 EB","GOWANUS EXPRESSWAY EXIT 23 EB","40.65484664762","-74.00708212775","982,284.931739718","177,854.755232722","POINT (-74.0070821277538 40.6548466476242)"
"4249","4233129","Active","414276","2HR Pas Mon-Sat 0900-1900",,"On Street","Queens","ASTORIA BOULEVARD","N","29 STREET","30 STREET","40.77038303211","-73.9190399348","1,006,674.97088605","219,958.455802053","POINT (-73.9190399347978 40.7703830321077)"
"15157","1263063","Active","114549","2HR Pas Mon-Sat 0830-1900",,"On Street","Manhattan","2 AVENUE","E","EAST 100 STREET","EAST 101 STREET","40.78716187075","-73.94483961202","999,524.920225561","226,065.999689311","POINT (-73.9448396120223 40.7871618707508)"
"12383","4233053","Active","417873","2HR Pas Mon-Sat 0900-1900",,"On Street","Queens","CRESCENT STREET","E","33 AVENUE","33 ROAD","40.76259494793","-73.9291280349","1,003,882.98401597","217,118.578279734","POINT (-73.9291280349033 40.7625949479269)"
"5616","3193009","Active","334198","2HR Pas Mon-Sat 0800-1900",,"On Street","Brooklyn","GRAHAM AVENUE","W","GRAHAM AVENUE","DEBEVOISE STREET","40.70127758057","-73.94228160987","1,000,253.89514555","194,776.072111815","POINT (-73.9422816098697 40.7012775805716)"
"10414","3043017","Active","336842","2HR Pas Mon-Sat 0800-1900",,"On Street","Brooklyn","FLATBUSH AVENUE","W","PARKSIDE AVENUE","CLARKSON AVENUE","40.65505556525","-73.95983730442","995,393.852700308","177,933.344970554","POINT (-73.9598373044241 40.655055565247)"
"2842","2353013","Active","222169","6HR Pas Mon-Fri 0900-1900",,"On Street","Bronx","EAST 146 STREET","N","GERARD AVENUE","WALTON AVENUE","40.81756670376","-73.92913998983","1,003,863.47093163","237,146.671425566","POINT (-73.9291399898252 40.8175667037613)"
"8224","2083098","Active","208286","2HR Pas Mon-Sat 0800-1900",,"On Street","Bronx","EAST 225 STREET","S","WHITE PLAINS ROAD","BARNES AVENUE","40.88760237265","-73.85995618403","1,022,972.17582439","262,686.359847397","POINT (-73.8599561840296 40.8876023726545)"
"14630","1443431","Inactive","103746","1HR Com Mon-Fri 0700-1900",,"On Street","Manhattan","WEST 29 STREET","N","5 AVENUE","BROADWAY","40.74573880176","-73.98776058434","987,641.426932216","210,969.632244304","POINT (-73.9877605843354 40.7457388017555)"
"6376","2262707","Active","206534","2HR Pas Mon-Sat 0900-1900",,"On Street","Bronx","WEST 233 STREET","S","ALBANY CRESCENT","BROADWAY","40.88038122725","-73.90303767354","1,011,063.04347472","260,039.292963058","POINT (-73.9030376735431 40.8803812272454)"
"6196","1433757","Active","104149","3HR Com Mon-Sat 0700-1900",,"On Street","Manhattan","MADISON AVENUE","W","EAST 43 STREET","EAST 44 STREET","40.75378290203","-73.97867406787","990,158.501622468","213,900.839308396","POINT (-73.9786740678677 40.7537829020328)"
"10155","1403130","Active","105517","2HR Pas Mon-Sat 0800-1900",,"On Street","Manhattan","11 AVENUE","W","WEST 57 STREET","WEST 58 STREET","40.77072113349","-73.99124937547","986,673.806492135","220,071.39553681","POINT (-73.9912493754721 40.7707211334895)"
"10792","4343139","Active","415760","2HR Pas Mon-Sat 0900-1900",,"On Street","Queens","38 AVENUE","N","30 STREET","31 STREET","40.75415008126","-73.93258398124","1,002,927.98428555","214,041.082794309","POINT (-73.9325839812362 40.7541500812552)"
"6029","1449903","Active","102149","3HR Com Mon-Sat 0700-1600 / 2HR Pas Mon-Sat 1900-2300",,"On Street","Manhattan","LINCOLN TUNNEL BUS EXIT","W","LINCOLN TUNNEL BUS EXIT","DEAD END","40.75763475135","-73.9933551586","986,090.894272134","215,303.543852061","POINT (-73.9933551586008 40.7576347513453)"
"1329","4152138","Active","427010","2HR Pas Mon-Sat 0900-1900",,"On Street","Queens","49 AVENUE","N","5 STREET","VERNON BOULEVARD","40.74350097293","-73.95408227519","996,973.796390802","210,157.417661399","POINT (-73.9540822751852 40.7435009729343)"
"11885","1264897","Active","113780","1HR Com Mon-Fri 0700-1600 / 2HR Pas Mon-Fri 1600-1900 / 2HR Pas Sat 0800-1900",,"On Street","Manhattan","1 AVENUE","W","EAST 81 STREET","EAST 82 STREET","40.77405501787","-73.95157636678","997,662.029594392","221,289.627024233","POINT (-73.9515763667824 40.7740550178747)"
"8283","1453082","Active","102580","3HR Com, 2HR Pas Mon, Tue, Thur, Fri 0900-2000 / 2HR Pas Wed, Sat 0930-2000",,"On Street","Manhattan","EAST 20 STREET","N","BROADWAY","PARK AVENUE SOUTH","40.73899027876","-73.98919556294","987,244.111125797","208,510.878303558","POINT (-73.9891955629373 40.7389902787552)"
"14942","3283011","Active","329235","2HR Pas Mon-Sat 0830-1800",,"On Street","Brooklyn","BROADWAY","N","BEDFORD AVENUE","DRIGGS AVENUE","40.71018012287","-73.96286133689","994,546.266468972","198,016.445552304","POINT (-73.9628613368916 40.710180122874)"
"7624","1058357","Active","108780","2HR Pas Mon-Sat 0930-1900",,"On Street","Manhattan","WEST 180 STREET","S","ST NICHOLAS AVENUE","WADSWORTH AVENUE","40.84874191295","-73.93463360997","1,002,334.40640447","248,503.766493469","POINT (-73.934633609973 40.8487419129494)"
"13488","4081928","Inactive","425506","2HR Pas Mon-Sat 0800-1900",,"On Street","Queens","150 STREET","E","HILLSIDE AVENUE","88 AVENUE","40.70597313146","-73.80621367401","1,037,978.37481456","196,540.959330067","POINT (-73.8062136740113 40.7059731314587)"
"4109","1143022","Inactive","103416","2HR Pas Mon-Sat 0800-1900",,"On Street","Manhattan","WAVERLY PLACE","S","GREENE STREET","UNIVERSITY PLACE","40.73050206099","-73.99523672671","985,570.160077393","205,418.205026969","POINT (-73.9952367267135 40.7305020609909)"
"9946","1183081","Active","101311","3HR Com Mon-Sat 0800-1900",,"On Street","Manhattan","EAST 61 STREET","S","MADISON AVENUE","PARK AVENUE","40.76438083217","-73.96953134515","992,690.215062976","217,762.760390311","POINT (-73.9695313451535 40.7643808321676)"
"2360","1443504","Inactive","105678","3HR Com Mon-Fri 0800-1800",,"On Street","Manhattan","WEST 27 STREET","S","BROADWAY","AVENUE OF THE AMERICAS","40.74466394689","-73.98929459103","987,216.41597122","210,577.972594559","POINT (-73.9892945910255 40.7446639468944)"
"1376","1433058","Inactive","105079","3HR Com Mon-Fri 0700-1800 / 6HR Pas Mon-Fri 1800-2400 / 6HR Pas Sat 0800-2400",,"On Street","Manhattan","WEST 51 STREET","N","5 AVENUE","AVENUE OF THE AMERICAS","40.75975523724","-73.9780260833","990,337.484532222","216,076.799851477","POINT (-73.9780260833035 40.7597552372366)"
"6478","3163083","Active","324557","2HR Pas Mon-Sat 0800-1900",,"On Street","Brooklyn","CHURCH AVENUE","N","SCHENECTADY AVENUE","EAST 48 STREET","40.65168444356","-73.93289919406","1,002,869.2491668","176,709.728651389","POINT (-73.9328991940634 40.651684443555)"
"11763","3013630","Inactive","342488","2 HR Pas Mon-Sat 0900-1900",,"On Street","Brooklyn","LIVINGSTON STREET","S","ELM PLACE","BOND STREET","40.68908648664","-73.9845382401","988,537.951385885","190,329.602658316","POINT (-73.9845382401001 40.6890864866439)"
"10282","2162847","Active","222286","2HR Pas Mon-Sat 0900-1900",,"On Street","Bronx","BRUCKNER BOULEVARD","S","REVERE AVENUE","EAST TREMONT AVENUE","40.8326200555","-73.82864379057","1,031,669.2427478","242,669.60362114","POINT (-73.828643790565 40.832620055498)"
